Ph ph,Dissolved O2 %,Conductivity uS/cm,Turbidity NTU,Battery %,Upload Time (Local),Class
6.49,63.8,192.1,421.6,89,02/03/2020 19:31,Normal
6.53,63.1,192,421.1,93,02/03/2020 19:32,Normal
6.653210054,63.55513987,185.2563919,420.3870659,92,02/03/2020 19:33,Replay
6.49,63.7,192.1,424.2,89,02/03/2020 19:34,Normal
6.55,72.2,192.1,430.2,92,02/03/2020 19:35,Normal
6.55,60.7,192.1,437.6,93,02/03/2020 19:36,Normal
6.560785049,61.12886271,169.2920387,437.0307168,92,02/03/2020 19:37,Replay
6.4,62.6,192,431.8,89,02/03/2020 19:38,Normal
6.56,62.1,192,413.3,92,02/03/2020 19:39,Normal
6.806434614,62.0438468,181.0638453,413.6493578,99,02/03/2020 19:40,Replay
6.55,62.1,192,442.4,92,02/03/2020 19:41,Normal
6.55,60.8,192,420.1,91,02/03/2020 19:42,Normal
6.670781767,60.70668599,162.437491,420.7173942,100,02/03/2020 19:43,Replay
6.49,60.2,192,413.1,93,02/03/2020 19:44,Normal
6.48,61,192,408.5,93,02/03/2020 19:45,Normal
6.529425232,61.084645,186.8073607,407.9946377,89,02/03/2020 19:46,Replay
6.37,62.1,191.9,497.1,92,02/03/2020 19:47,Normal
6.34,61.3,191.8,427.3,93,02/03/2020 19:48,Normal
6.464363907,61.68136466,183.4680726,427.627168,86,02/03/2020 19:49,Replay
6.5,61.2,191.9,442.1,90,02/03/2020 19:50,Normal
6.49,60.7,191.8,452.5,93,02/03/2020 19:51,Normal
6.738169664,60.79183683,185.7881266,451.5041373,86,02/03/2020 19:52,Replay
6.33,60.5,191.8,463.9,93,02/03/2020 19:53,Normal
6.39,61.9,191.7,398.5,93,02/03/2020 19:54,Normal
6.626357326,62.22706171,180.7011315,398.863026,100,02/03/2020 19:55,Replay
6.4,62.3,191.7,423.1,91,02/03/2020 19:56,Normal
6.48,62.4,191.7,419.3,89,02/03/2020 19:57,Normal
6.567349271,61.91452301,181.144815,419.9117211,90,02/03/2020 19:58,Replay
6.49,62.8,191.7,421.4,91,02/03/2020 19:59,Normal
6.34,63.7,191.7,416.3,90,02/03/2020 20:00,Normal
6.560698556,64.10797434,189.0070181,416.3806642,91,02/03/2020 20:01,Replay
6.35,64,191.7,431.4,91,02/03/2020 20:02,Normal
6.51,63.9,191.6,423.3,91,02/03/2020 20:03,Normal
6.638425099,63.70122995,169.3288357,423.0223461,99,02/03/2020 20:04,Replay
6.5,62.8,191.6,421.5,91,02/03/2020 20:05,Normal
6.37,62.5,191.5,422,91,02/03/2020 20:06,Normal
6.808867535,62.14571072,193.7813062,422.8733996,86,02/03/2020 20:07,Replay
6.49,62.3,190.9,416.6,97,02/03/2020 20:08,Normal
6.49,60.9,190.8,415.9,100,02/03/2020 20:09,Normal
6.796274924,60.8706519,188.7845183,415.2730359,90,02/03/2020 20:10,Replay
6.44,61.6,190.9,421,97,02/03/2020 20:11,Normal
6.53,61.3,191,415.9,99,02/03/2020 20:12,Normal
6.53,59.3,191,413.8,100,02/03/2020 20:13,Normal
6.44315748,59.04290945,186.786099,413.4198399,99,02/03/2020 20:14,Replay
6.53,58.2,191,417.9,98,02/03/2020 20:15,Normal
6.38,56.1,190.9,438.6,100,02/03/2020 20:16,Normal
6.519149,55.95428613,184.3002734,438.6198032,96,02/03/2020 20:17,Replay
6.51,55.8,191,422.8,98,02/03/2020 20:18,Normal
6.56,56,191,429.5,99,02/03/2020 20:19,Normal
6.761600458,56.13295409,191.6373999,428.6958205,99,02/03/2020 20:20,Replay
6.57,64.3,191.1,426.2,98,02/03/2020 20:21,Normal
6.58,56.2,191,432,98,02/03/2020 20:22,Normal
6.71299091,83.30252247,169.2783967,608.7353297,93.88126639,02/03/2020 20:22,DDoS
7.094226144,65.90963283,179.3171738,428.6421941,91.05183407,02/03/2020 20:22,DDoS
5.623756935,43.69366972,187.8048205,522.658946,90.51930145,02/03/2020 20:22,DDoS
6.964504972,63.6071162,186.3027132,635.8128789,87.49654179,02/03/2020 20:22,DDoS
5.933457624,57.12849915,190.4745445,575.7466157,90.21216694,02/03/2020 20:22,DDoS
7.043815037,46.57708084,184.8927681,614.49293,99.55812806,02/03/2020 20:22,DDoS
6.026243166,87.61904955,163.3076987,728.9751985,91.81557142,02/03/2020 20:22,DDoS
6.375330292,76.13775989,195.740364,562.7386197,98.55904995,02/03/2020 20:22,DDoS
6.888409081,76.74060089,186.4004658,621.3624033,98.50276529,02/03/2020 20:22,DDoS
6.191959536,21.46869505,191.6214187,592.695545,93.39599685,02/03/2020 20:22,DDoS
5.685671456,82.37859852,170.0419918,346.7558123,96.6621677,02/03/2020 20:22,DDoS
5.520789785,34.92132244,159.6578581,505.9359055,86.75809098,02/03/2020 20:22,DDoS
6.457677036,78.36861324,189.4764245,397.4081017,98.75293293,02/03/2020 20:22,DDoS
6.083790891,48.34149896,174.5812,584.414293,91.12176064,02/03/2020 20:22,DDoS
5.968250063,30.60438165,182.5666698,537.5155782,92.86231789,02/03/2020 20:22,DDoS
6.357474644,35.40505782,168.2521789,462.3418367,89.56892566,02/03/2020 20:22,DDoS
6.18928174,74.39497182,174.9381665,702.5834887,94.05969039,02/03/2020 20:22,DDoS
6.428293098,74.75789028,183.0253573,512.6320851,89.49010752,02/03/2020 20:22,DDoS
7.08729339,43.77684935,176.6370512,477.0660142,97.17048229,02/03/2020 20:22,DDoS
6.367327717,19.25392685,177.0960109,515.0231531,91.92698358,02/03/2020 20:22,DDoS
6.591999765,23.20570047,184.5569342,613.992179,89.84423554,02/03/2020 20:22,DDoS
6.358772532,19.89100166,185.3866696,693.4371177,95.74484486,02/03/2020 20:22,DDoS
7.040116778,43.30221498,165.4004045,585.9384883,90.22874227,02/03/2020 20:22,DDoS
6.110148873,71.5080112,195.755452,639.1870651,90.52053576,02/03/2020 20:22,DDoS
7.205823478,20.30068344,168.6303537,572.7462238,99.9579926,02/03/2020 20:22,DDoS
6.804654464,47.1816581,170.8687935,561.4555051,98.65270852,02/03/2020 20:22,DDoS
5.650631747,38.6308836,172.8177708,623.6218619,91.09280323,02/03/2020 20:22,DDoS
6.1390083,89.35862771,175.5691748,392.1942333,90.3086604,02/03/2020 20:22,DDoS
5.863575396,30.66578517,181.4774359,509.9194323,86.50734753,02/03/2020 20:22,DDoS
5.429011368,30.48274752,180.188874,483.5594168,90.21093599,02/03/2020 20:22,DDoS
6.532964442,42.04363895,164.5084714,690.7354029,98.32968339,02/03/2020 20:22,DDoS
7.017115357,88.73486908,160.2198184,445.678637,96.61594982,02/03/2020 20:22,DDoS
5.984408578,88.94059851,194.5379775,599.6676331,99.60846528,02/03/2020 20:22,DDoS
6.494504936,31.36587147,164.3156279,683.835147,99.36893085,02/03/2020 20:22,DDoS
6.151364424,58.23456433,192.4905699,402.2476795,91.60175247,02/03/2020 20:22,DDoS
6.854693786,42.55683597,158.942488,716.7557344,96.77440188,02/03/2020 20:22,DDoS
5.429716628,46.05815252,170.5009189,359.207893,93.17323229,02/03/2020 20:22,DDoS
6.568931407,28.12221647,179.9433658,513.3447985,87.01140357,02/03/2020 20:22,DDoS
5.615208274,46.20746779,169.7972678,422.1592937,93.07193486,02/03/2020 20:22,DDoS
6.545493024,89.44106832,184.7465378,431.2871084,96.16151115,02/03/2020 20:22,DDoS
5.444975341,23.4245167,176.2015443,482.6435276,93.90203606,02/03/2020 20:22,DDoS
7.134836842,43.65215749,188.7538417,493.3241652,98.98861487,02/03/2020 20:22,DDoS
7.123861027,41.99885089,164.5679646,541.7900824,96.50536032,02/03/2020 20:22,DDoS
6.43755477,56.45453427,185.1067008,431.0553515,86,02/03/2020 20:23,Replay
6.54,55.3,191,450.9,98,02/03/2020 20:24,Normal
6.41,55.3,191,452.7,97,02/03/2020 20:25,Normal
6.853082276,55.18507657,177.1547143,451.9655315,96,02/03/2020 20:26,Replay
6.42,53.4,191,425,96,02/03/2020 20:27,Normal
6.51,53.2,190.9,429.8,98,02/03/2020 20:28,Normal
6.809050233,53.34951531,186.4712257,429.2917404,92,02/03/2020 20:29,Replay
6.53,54.7,190.9,456.8,98,02/03/2020 20:30,Normal
6.44,55,190.9,421.6,98,02/03/2020 20:31,Normal
6.931333665,55.35411379,193.6020116,422.0315052,93,02/03/2020 20:32,Replay
6.59,53.8,190.8,437.2,100,02/03/2020 20:33,Normal
6.43,53.3,190.8,453.8,98,02/03/2020 20:34,Normal
6.891325953,53.09358135,178.6953275,453.5890344,97,02/03/2020 20:35,Replay
6.52,54.4,190.7,392,97,02/03/2020 20:36,Normal
6.56,54.2,190.7,383,98,02/03/2020 20:37,Normal
6.649302272,54.1730607,175.8183971,383.5735763,96,02/03/2020 20:38,Replay
6.58,55.1,190.7,430.2,98,02/03/2020 20:39,Normal
6.4,54.9,190.7,460.1,98,02/03/2020 20:40,Normal
6.544343496,54.78578063,185.9693347,460.679898,89,02/03/2020 20:41,Replay
6.58,54.7,190.8,435.2,97,02/03/2020 20:42,Normal
6.44,54.6,190.8,455.3,99,02/03/2020 20:43,Normal
6.413430849,54.15042353,180.2997413,456.017629,87,02/03/2020 20:44,Replay
6.52,53.3,190.8,439.8,98,02/03/2020 20:45,Normal
6.42,52.5,190.8,453,99,02/03/2020 20:46,Normal
6.43,52.2,190.8,408.7,98,02/03/2020 20:47,Normal
6.793079646,51.75882798,179.5199003,408.2451731,90,02/03/2020 20:48,Replay
6.45,51.6,190.6,397.1,96,02/03/2020 20:49,Normal
6.61,50.7,190.7,375.7,97,02/03/2020 20:50,Normal
6.963403803,50.53316198,184.902713,375.5653447,94,02/03/2020 20:51,Replay
6.44,51.6,190.7,428.1,95,02/03/2020 20:52,Normal
6.44,51.8,190.6,441.2,96,02/03/2020 20:53,Normal
6.657433037,52.22785138,187.5099727,440.2784968,86,02/03/2020 20:54,Replay
6.43,51.1,190.8,433.6,98,02/03/2020 20:55,Normal
6.6,51,190.9,459.9,95,02/03/2020 20:56,Normal
6.605532585,51.11141564,182.6710914,459.4900623,95,02/03/2020 20:57,Replay
6.59,51,190.8,436,95,02/03/2020 20:58,Normal
6.47,51,190.8,443.4,92,02/03/2020 20:59,Normal
6.743733706,50.64399964,167.4972423,444.3319646,93,02/03/2020 21:00,Replay
6.42,50.5,190.7,437.6,95,02/03/2020 21:01,Normal
6.43,49.7,190.7,438.6,93,02/03/2020 21:02,Normal
6.76409043,49.63825036,188.4855722,438.1171607,92,02/03/2020 21:03,Replay
6.41,49.5,190.6,406.6,95,02/03/2020 21:04,Normal
6.39,50,190.6,392.9,95,02/03/2020 21:05,Normal
6.580729207,50.21917088,193.4887296,393.1004819,87,02/03/2020 21:06,Replay
6.56,50.4,190.5,388.1,94,02/03/2020 21:07,Normal
6.48,51.1,190.6,409,94,02/03/2020 21:08,Normal
6.786420555,51.12795893,179.9798845,409.2662045,94,02/03/2020 21:09,Replay
6.43,51.7,190.5,382.2,95,02/03/2020 21:10,Normal
6.5,51.1,190.5,412.5,93,02/03/2020 21:11,Normal
6.471878109,50.94752512,187.0167291,413.1282079,97,02/03/2020 21:12,Replay
6.53,51.2,190.3,427.8,95,02/03/2020 21:13,Normal
6.52,51,190.3,427,93,02/03/2020 21:14,Normal
6.712515622,51.10640401,186.2527947,427.3906921,92,02/03/2020 21:15,Replay
6.52,50.7,190.3,412.5,95,02/03/2020 21:16,Normal
6.52,50.6,190.2,448.2,95,02/03/2020 21:17,Normal
6.156931307,51.0753163,186.3820866,449.1430851,91,02/03/2020 21:18,Replay
6.51,51.1,190.2,429.5,93,02/03/2020 21:19,Normal
6.34,50.7,190.2,446.2,93,02/03/2020 21:20,Normal
6.462842296,50.21755387,188.1789968,445.725195,92,02/03/2020 21:21,Replay
6.43,50.5,190.2,427.5,95,02/03/2020 21:22,Normal
6.47,49.1,190,437.8,95,02/03/2020 21:23,Normal
6.821122784,49.23598548,186.7684937,438.644518,89,02/03/2020 21:24,Replay
6.33,49.6,189.9,419.9,95,02/03/2020 21:25,Normal
6.46,48.6,190,408.7,93,02/03/2020 21:26,Normal
6.46,50.4,189.9,428.5,94,02/03/2020 21:27,Normal
6.259036041,50.31141187,183.3571766,429.3407886,94,02/03/2020 21:28,Replay
6.51,54.4,189.8,418.1,91,02/03/2020 21:29,Normal
6.36,60,189.7,417.9,92,02/03/2020 21:30,Normal
6.823127086,60.06506988,184.4937062,417.7696572,94,02/03/2020 21:31,Replay
6.47,52.8,189.8,429.7,91,02/03/2020 21:32,Normal
6.45,57.3,189.6,430.5,94,02/03/2020 21:33,Normal
6.661784807,57.42526737,192.4191442,430.9024326,93,02/03/2020 21:34,Replay
6.36,54.4,189.7,421.1,93,02/03/2020 21:35,Normal
6.38,56.2,189.7,423.2,91,02/03/2020 21:36,Normal
6.804608471,56.15113971,191.9526984,423.6972035,89,02/03/2020 21:37,Replay
6.55,57,189.7,427.7,90,02/03/2020 21:38,Normal
6.36,55.8,189.6,426,92,02/03/2020 21:39,Normal
6.271514037,55.71078467,172.6966644,426.469364,91,02/03/2020 21:40,Replay
6.55,55.4,189.6,429.3,90,02/03/2020 21:41,Normal
6.57,54.6,189.6,371.4,93,02/03/2020 21:42,Normal
6.50130034,54.62514842,180.6391825,370.5499534,89,02/03/2020 21:43,Replay
6.57,54.4,189.4,382.9,92,02/03/2020 21:44,Normal
6.39,54.4,189.3,419.1,94,02/03/2020 21:45,Normal
6.554191463,54.65501247,177.0843552,419.5996853,93,02/03/2020 21:46,Replay
6.46,55.1,189.2,423.9,94,02/03/2020 21:47,Normal
6.35,56.8,189.2,420.5,93,02/03/2020 21:48,Normal
6.783371631,57.26146327,191.3121291,419.9634789,93,02/03/2020 21:49,Replay
6.32,57.1,189.2,419.7,91,02/03/2020 21:50,Normal
6.49,59.2,189.1,393.6,94,02/03/2020 21:51,Normal
6.595354788,59.11675855,183.7007765,393.9781264,94,02/03/2020 21:52,Replay
6.41,61.5,189.2,449.2,94,02/03/2020 21:53,Normal
6.36,61.2,189.2,471,90,02/03/2020 21:54,Normal
6.537382803,61.40527458,187.6251469,470.9882332,92,02/03/2020 21:55,Replay
6.39,61.2,189.2,507,93,02/03/2020 21:56,Normal
6.26,59.8,189.3,459.8,92,02/03/2020 21:57,Normal
6.710393459,59.97102574,171.7511293,459.1940783,86,02/03/2020 21:58,Replay
6.381941007,59.98744417,189.9424892,459.117571,95,02/03/2020 21:59,Replay
6.45,59.7,189.3,440.6,93,02/03/2020 22:00,Normal
6.28,59.7,189.4,443.9,93,02/03/2020 22:01,Normal
6.460889631,59.69424215,172.934858,444.5031645,87,02/03/2020 22:02,Replay
6.38,59.8,189.3,456,94,02/03/2020 22:03,Normal
6.27,58.9,189.1,461.6,91,02/03/2020 22:04,Normal
6.663883235,58.78673425,186.1597236,461.8551476,86,02/03/2020 22:05,Replay
6.35,60.7,189.1,468.1,90,02/03/2020 22:06,Normal
6.44,59.8,189.1,448.6,90,02/03/2020 22:07,Normal
6.715812594,59.66613835,168.9455484,448.1040014,96,02/03/2020 22:08,Replay
6.26,60.1,189.2,450.4,93,02/03/2020 22:09,Normal
6.27,60.8,189.2,408.2,90,02/03/2020 22:10,Normal
6.100104085,60.94969236,192.2136996,409.144756,99,02/03/2020 22:11,Replay
6.42,60.5,188.9,404.9,93,02/03/2020 22:12,Normal
6.38,60.3,188.8,463.3,93,02/03/2020 22:13,Normal
6.250004081,60.25777949,185.5835675,464.1103761,90,02/03/2020 22:14,Replay
6.4,60,188.6,450.6,90,02/03/2020 22:15,Normal
6.44,59.4,188.9,463.1,90,02/03/2020 22:16,Normal
6.826387054,59.11701911,170.4635772,462.2517204,86,02/03/2020 22:17,Replay
6.26,60.7,189,443.7,94,02/03/2020 22:18,Normal
6.25,60.2,189.1,457.9,93,02/03/2020 22:19,Normal
6.310596269,60.27376324,174.8203747,457.2048352,95,02/03/2020 22:20,Replay
6.46,60.6,189.1,465.9,93,02/03/2020 22:21,Normal
6.29,60.9,189,447.6,93,02/03/2020 22:22,Normal
6.523704192,60.45868701,183.5155476,448.4371586,94,02/03/2020 22:23,Replay
6.41,68.2,189.2,447.4,90,02/03/2020 22:24,Normal
6.51,63.7,188.6,464.2,90,02/03/2020 22:25,Normal
6.521580628,63.37693446,192.4341618,463.3774211,97,02/03/2020 22:26,Replay
6.35,60,189.2,445,93,02/03/2020 22:27,Normal
6.35,60.6,189,457.8,89,02/03/2020 22:28,Normal
6.593728419,60.5058609,180.000399,458.2101385,92,02/03/2020 22:29,Replay
6.35,60.8,189.1,451,93,02/03/2020 22:30,Normal
6.52,61.1,188.9,446.9,93,02/03/2020 22:31,Normal
6.51,61.7,188.8,450.7,90,02/03/2020 22:32,Normal
6.247386863,61.4101835,190.1483446,450.0883793,92,02/03/2020 22:33,Replay
6.48,62.3,188.6,448.5,89,02/03/2020 22:34,Normal
6.29,61.3,188.7,462.2,92,02/03/2020 22:35,Normal
6.697237291,60.89557292,190.381678,461.7221146,96,02/03/2020 22:36,Replay
6.45,60.9,188.8,419.7,92,02/03/2020 22:37,Normal
6.3,60.4,188.7,371.9,93,02/03/2020 22:38,Normal
6.245552569,59.99099911,187.2990518,371.7598102,92,02/03/2020 22:39,Replay
6.28,60.7,188.8,464.3,89,02/03/2020 22:40,Normal
6.29,60.8,188.7,454.1,93,02/03/2020 22:41,Normal
6.636991189,60.41466979,172.2845023,454.1453389,91,02/03/2020 22:42,Replay
6.47,60.4,188.7,458,94,02/03/2020 22:43,Normal
6.31,59.8,188.7,470.6,93,02/03/2020 22:44,Normal
6.075855827,60.12604779,184.5382851,471.591604,97,02/03/2020 22:45,Replay
6.35,59.3,188.8,463,91,02/03/2020 22:46,Normal
6.34,61,188.8,427.1,93,02/03/2020 22:47,Normal
6.348584718,61.24001236,188.1209643,427.1846717,100,02/03/2020 22:48,Replay
6.46,61.6,188.5,452.1,90,02/03/2020 22:49,Normal
6.33,62.5,188.6,459.4,91,02/03/2020 22:50,Normal
6.622364592,62.27203421,193.8365445,459.4990273,89,02/03/2020 22:51,Replay
6.52,62.6,188.5,462.1,89,02/03/2020 22:52,Normal
6.32,62.1,188.8,465.4,90,02/03/2020 22:53,Normal
6.471845259,61.69549949,172.4809266,465.3074819,99,02/03/2020 22:54,Replay
6.53,62.3,188.8,485.5,93,02/03/2020 22:55,Normal
6.35,62.4,188.6,471.6,92,02/03/2020 22:56,Normal
6.450508444,62.02805568,175.5303318,470.7847599,94,02/03/2020 22:57,Replay
6.34,62.8,188.8,463.2,93,02/03/2020 22:58,Normal
6.54,62,188.8,481.1,89,02/03/2020 22:59,Normal
6.744724419,61.8516667,193.4387068,480.9748686,86,02/03/2020 23:00,Replay
6.35,62.4,188.9,457.4,93,02/03/2020 23:01,Normal
6.55,62.2,188.8,459.5,92,02/03/2020 23:02,Normal
6.891216431,61.75906433,177.19598,459.8813814,90,02/03/2020 23:03,Replay
6.6,68.3,188.8,422.7,92,02/03/2020 23:04,Normal
6.45,61.3,188.7,451.1,89,02/03/2020 23:05,Normal
6.729225608,61.6944571,193.8599479,451.7003006,96,02/03/2020 23:06,Replay
6.39,62.3,188.7,457.1,90,02/03/2020 23:07,Normal
6.46,63.1,188.5,467.2,91,02/03/2020 23:08,Normal
6.317616165,63.49454556,186.7541866,468.0056068,90,02/03/2020 23:09,Replay
6.46,63.1,188.6,453.2,90,02/03/2020 23:10,Normal
6.51,62.5,188.7,458.9,90,02/03/2020 23:11,Normal
6.4,61.8,188.7,534.3,92,02/03/2020 23:12,Normal
6.385588796,61.52022127,188.0164278,535.0453313,88,02/03/2020 23:13,Replay
6.41,61.6,188.8,467,89,02/03/2020 23:14,Normal
6.58,62,188.8,497.2,92,02/03/2020 23:15,Normal
6.18017942,62.12761707,178.7889863,497.3679275,88,02/03/2020 23:16,Replay
6.43,61.7,188.8,497.7,92,02/03/2020 23:17,Normal
6.52,61.5,188.8,504.5,89,02/03/2020 23:18,Normal
6.734861487,61.65485844,190.9234227,504.7029453,88,02/03/2020 23:19,Replay
6.44,62.3,188.8,497.6,92,02/03/2020 23:20,Normal
6.45,62,188.8,504.5,92,02/03/2020 23:21,Normal
6.587751723,61.72977008,193.8545014,504.0363935,96,02/03/2020 23:22,Replay
5.603304369,30.99504707,190.1728118,632.6088795,88.80046275,02/03/2020 23:22,DDoS
5.321193348,26.80037094,173.7860693,630.4957583,95.69041837,02/03/2020 23:22,DDoS
6.33641785,92.68665443,191.1917417,396.0005867,91.87567771,02/03/2020 23:22,DDoS
5.795309734,43.57525555,192.4198258,612.9893524,89.51090119,02/03/2020 23:22,DDoS
5.380903086,81.11306362,179.2218057,507.937592,94.67253173,02/03/2020 23:22,DDoS
6.606974694,25.14135792,180.9471335,362.3653375,88.98053165,02/03/2020 23:22,DDoS
6.289092077,32.75035796,164.4925829,485.1816143,92.87465147,02/03/2020 23:22,DDoS
5.548719757,49.39418126,169.3454373,358.4175826,96.97433864,02/03/2020 23:22,DDoS
6.917588953,83.44925473,188.3236488,484.6545825,86.95463195,02/03/2020 23:22,DDoS
5.804793573,25.49803101,192.2449811,711.5503068,87.47102425,02/03/2020 23:22,DDoS
5.364213085,49.09090922,181.4921063,688.6511112,87.336478,02/03/2020 23:22,DDoS
6.42946851,93.54874161,195.5635122,677.1981784,91.12883405,02/03/2020 23:22,DDoS
5.542281988,74.91138084,165.8371289,581.8258704,93.51244185,02/03/2020 23:22,DDoS
6.944857131,81.47363172,160.486443,413.6234414,86.58885956,02/03/2020 23:22,DDoS
5.877058225,35.59855957,179.4369708,447.8554675,97.40266955,02/03/2020 23:22,DDoS
6.9050761,21.37125448,177.8000684,709.4697551,89.44963309,02/03/2020 23:22,DDoS
6.143282137,63.25594271,190.2279433,682.407208,86.49476102,02/03/2020 23:22,DDoS
5.537798702,30.81943388,174.5552975,650.950215,87.75531968,02/03/2020 23:22,DDoS
6.248115897,25.1042167,171.593019,671.6668377,95.27862613,02/03/2020 23:22,DDoS
5.670427888,42.07921892,175.5296575,386.4150491,92.69952546,02/03/2020 23:22,DDoS
6.837166995,91.58441007,190.4694612,598.7808095,87.827828,02/03/2020 23:22,DDoS
6.198566477,64.6390895,158.8723984,694.0524348,99.99544399,02/03/2020 23:22,DDoS
6.829435859,64.52269397,189.8823369,552.0309131,87.45891903,02/03/2020 23:22,DDoS
6.963467526,61.89523065,159.6567934,716.7683477,94.80002701,02/03/2020 23:22,DDoS
7.214743424,72.84518828,174.0687288,416.3069607,91.32543307,02/03/2020 23:22,DDoS
5.776750328,44.32581869,169.379798,640.7497018,94.25927703,02/03/2020 23:22,DDoS
6.352970785,44.33417894,178.8565912,559.0827924,98.28531824,02/03/2020 23:22,DDoS
5.87700451,20.71736384,194.3134401,483.5082183,94.81975076,02/03/2020 23:22,DDoS
6.558208981,31.64230329,166.0943405,375.7564256,89.89672877,02/03/2020 23:22,DDoS
6.723068944,57.64745181,190.4227582,722.8356637,93.5598925,02/03/2020 23:22,DDoS
6.995262821,40.15767107,194.0462367,348.0383193,90.44907801,02/03/2020 23:22,DDoS
6.629310464,83.90873932,174.4572687,489.8027436,86.8089705,02/03/2020 23:22,DDoS
5.929442951,18.93676374,194.4757641,642.1859445,98.23862828,02/03/2020 23:22,DDoS
5.398334392,38.36011748,182.7788362,534.3444813,90.38081609,02/03/2020 23:22,DDoS
6.774117248,87.77577395,164.3771303,710.037156,92.8049825,02/03/2020 23:22,DDoS
6.080077397,36.58456372,176.2177068,485.7737872,91.50660158,02/03/2020 23:22,DDoS
6.824423953,23.46268498,164.172718,522.7064039,97.34837117,02/03/2020 23:22,DDoS
6.387538693,86.38218028,158.4617864,716.8766458,89.6525864,02/03/2020 23:22,DDoS
6.036291855,52.64447645,164.8948543,519.2138672,95.29013177,02/03/2020 23:22,DDoS
7.207117482,29.87110867,195.305214,643.5992071,86.3229059,02/03/2020 23:22,DDoS
5.872691229,26.98391134,184.4335782,714.911788,96.04112811,02/03/2020 23:22,DDoS
6.359900256,66.94205883,184.0083867,525.8889101,96.01223734,02/03/2020 23:22,DDoS
5.848589825,63.74771219,180.7828066,509.5888934,87.12032091,02/03/2020 23:22,DDoS
6.46,62.4,188.8,494.8,92,02/03/2020 23:23,Normal
6.64,61.9,188.8,498.9,90,02/03/2020 23:24,Normal
6.686762705,61.67057556,184.9658509,499.2961602,98,02/03/2020 23:25,Replay
6.45,61.8,188.8,499,89,02/03/2020 23:26,Normal
6.48,61.8,188.7,504.3,90,02/03/2020 23:27,Normal
6.909228174,62.17363602,178.8191023,505.2304054,92,02/03/2020 23:28,Replay
6.48,61.7,188.8,504.3,89,02/03/2020 23:29,Normal
6.45,61.4,188,501.6,99,02/03/2020 23:30,Normal
6.359625957,61.13551738,183.5984495,501.2063735,93,02/03/2020 23:31,Replay
6.64,61.5,188,502.2,96,02/03/2020 23:32,Normal
6.65,61.4,187.9,515.6,100,02/03/2020 23:33,Normal
6.444224672,61.10630878,192.9487623,515.8373705,92,02/03/2020 23:34,Replay
6.48,61.3,188,508.2,98,02/03/2020 23:35,Normal
6.6,79.2,187.9,505.9,99,02/03/2020 23:36,Normal
6.476061761,79.49316249,186.9249034,505.9368599,100,02/03/2020 23:37,Replay
6.5,65.5,187.9,526.2,96,02/03/2020 23:38,Normal
6.5,61.4,187.9,514.2,98,02/03/2020 23:39,Normal
6.630465389,61.22985017,190.3794705,513.9222998,92,02/03/2020 23:40,Replay
6.57,62.4,187.9,496.4,100,02/03/2020 23:41,Normal
6.67,62.1,187.9,505,100,02/03/2020 23:42,Normal
6.275781435,62.19993984,176.770205,505.7990413,93,02/03/2020 23:43,Replay
6.69,61.8,187.9,456.8,99,02/03/2020 23:44,Normal
6.68,60.7,187.9,503.3,99,02/03/2020 23:45,Normal
6.6,59.8,187.9,492.2,97,02/03/2020 23:46,Normal
6.701734511,59.45109468,191.6444675,491.9710603,88,02/03/2020 23:47,Replay
6.57,59,187.8,508.2,98,02/03/2020 23:48,Normal
6.5,59.3,187.9,497.6,98,02/03/2020 23:49,Normal
6.414254412,58.98480829,173.3896813,497.3007,89,02/03/2020 23:50,Replay
6.68,60.3,187.8,490.5,96,02/03/2020 23:51,Normal
6.55,64.2,187.7,518.6,99,02/03/2020 23:52,Normal
6.430482088,64.57085983,181.0041606,518.4896719,94,02/03/2020 23:53,Replay
6.55,60.2,187.9,523.4,95,02/03/2020 23:54,Normal
6.72,60.2,187.9,518.6,98,02/03/2020 23:55,Normal
6.953616595,60.56249354,189.1137116,517.7494264,94,02/03/2020 23:56,Replay
6.66,61.7,188,523.3,96,02/03/2020 23:57,Normal
6.54,60.8,188,527.9,98,02/03/2020 23:58,Normal
6.232052356,60.30810196,179.5987509,527.0615569,96,02/03/2020 23:59,Replay
6.73,60.3,187.9,524.3,98,03/03/2020 00:00,Normal
6.73,61,187.9,524.1,96,03/03/2020 00:01,Normal
6.849067473,61.37614249,185.6107015,524.917714,98,03/03/2020 00:02,Replay
5.387543325,66.9281877,171.7763967,420.9580731,90.46077265,03/03/2020 00:02,DDoS
6.717273612,32.75330279,164.4384747,413.6886597,92.83153152,03/03/2020 00:02,DDoS
5.988188907,36.8327777,170.6771361,497.6194604,87.17826097,03/03/2020 00:02,DDoS
5.905903351,44.2959823,178.073693,696.2739831,90.25063506,03/03/2020 00:02,DDoS
6.371246079,87.53251689,176.5951575,438.2454955,92.60553111,03/03/2020 00:02,DDoS
6.98392098,36.02350882,173.4784923,654.7297758,91.29504633,03/03/2020 00:02,DDoS
6.28829651,79.70169883,158.2199824,696.3042968,91.31941927,03/03/2020 00:02,DDoS
6.057524063,23.25605839,170.461035,495.8909732,92.355793,03/03/2020 00:02,DDoS
6.73353235,84.71624827,191.8917536,499.8532141,97.25695872,03/03/2020 00:02,DDoS
6.873569707,31.27501637,170.0473976,421.4900116,91.20383402,03/03/2020 00:02,DDoS
